TriadID	Chr	Pos	RecombinationRate
T003590	2D	250630251	0
T003591	2A	252091236	0
T003591	2B	288940678	0
T003591	2D	256672529	0
T003592	2A	256126939	0
T003592	2B	347078683	0
T003592	2D	245378436	0
T003593	2A	257781342	0
T003593	2B	260606358	0
T003593	2D	207275998	0
T003595	2A	257868597	0
T003595	2B	260646953	0
T003595	2D	207246033	0
T003596	2A	258353437	0
T003596	2B	281875500	0
T003596	2D	239980487	0
T003597	2A	260548731	0
T003597	2B	262807459	0
T003597	2D	207907192	0
T003598	2A	261178308	0
T003598	2B	262902912	0
T003598	2D	208539993	0
T003599	2A	262118030	0
T003599	2B	263812090	0
T003599	2D	209025396	0
T003600	2A	262165909	0
T003600	2B	263819000	0
T003600	2D	209030222	0
T003601	2A	262575293	0
T003601	2B	265217848	0
T003601	2D	209509001	0
T003602	2A	262579566	0
T003602	2B	265222638	0
T003602	2D	209514558	0
T003603	2A	265274571	0
T003603	2B	266961812	0
T003603	2D	211199402	0
T003604	2A	267890543	0
T003604	2B	269368225	0
T003604	2D	212930093	0
T003605	2A	268990753	0
T003605	2B	303097333	0
T003605	2D	223908850	0
T003606	2A	270467238	0
T003606	2B	297436752	0
T003606	2D	238162861	0
T003607	2A	271901487	0
T003607	2B	296020726	0
T003607	2D	226537947	0
T003608	2A	273294993	0
T003608	2B	277310838	0
T003608	2D	236124178	0
T003609	2A	275931781	0
T003609	2B	260756227	0
T003609	2D	206683156	0
T003610	2A	276277746	0
T003610	2B	260766804	0
T003610	2D	206634153	0
T003611	2A	277601067	0
T003611	2B	259784307	0
T003611	2D	205621181	0
T003613	2A	277612671	0
T003613	2B	259366533	0
T003613	2D	205592003	0
T003614	2A	278417435	0
T003614	2B	259032384	0
T003614	2D	205007662	0
T003615	2A	278456896	0
T003615	2B	259018766	0
T003615	2D	204997508	0
T003616	2A	278919157	0
T003616	2B	258639369	0
T003616	2D	204493598	0
T003617	2A	278994741	0
T003617	2B	278806671	0
T003617	2D	252137086	0
T003618	2A	281113904	0
T003618	2B	320742663	0
T003618	2D	241687426	0
T003619	2A	283944564	0
T003619	2B	337078838	0
T003619	2D	243660019	0
T003620	2A	285623145	0
T003620	2B	323081268	0
T003620	2D	247833961	0
T003621	2A	286439768	0
T003621	2B	275311895	0
T003621	2D	233404983	0
T003622	2A	289767886	0
T003622	2B	298159381	0
T003622	2D	249192243	0
T003623	2A	293152989	0
T003623	2B	285052838	0
T003623	2D	257388450	0
T003624	2A	297253831	0
T003624	2B	309492786	0
T003624	2D	247099333	0
T003625	2A	299779151	0
T003625	2B	330443976	0
T003625	2D	264808568	0
T003626	2A	302044001	0
T003626	2B	324659095	0
T003626	2D	260376241	0
T003627	2A	303735421	0
T003627	2B	286981299	0
T003627	2D	262453407	0
T003628	2A	304980884	0
T003628	2B	332333709	0
T003628	2D	216329039	0
T003629	2A	306167735	0
T003629	2B	300257767	0
T003629	2D	215842912	0
T003630	2A	309689782	0
T003630	2B	326279206	0
T003630	2D	229638637	0
T003631	2A	310404923	0
T003631	2B	338752709	0
T003631	2D	249894619	0
T003632	2A	311156927	0
T003632	2B	322460592	0
T003632	2D	250205143	0
T003633	2A	313209793	0
T003633	2B	298577537	0
T003633	2D	257743108	0
T003634	2A	313774143	0
T003634	2B	329479687	0
T003634	2D	276935401	0
T003635	2A	315039543	0
T003635	2B	340592939	0
T003635	2D	290737469	0
T003636	2A	317947463	0
T003636	2B	308720398	0
T003636	2D	268896837	0
T003637	2A	319037054	0
T003637	2B	317236572	0
T003637	2D	273005214	0
T003638	2A	320195831	0
T003638	2B	313485842	0
T003638	2D	278361589	0
T003640	2A	323529675	0
T003640	2B	298326047	0
T003640	2D	288226964	0
T003641	2A	324288392	0
T003641	2B	331246104	0
T003641	2D	218383189	0
T003642	2A	324294063	0
T003642	2B	331230275	0
T003642	2D	218375694	0
T003644	2A	327179406	0
T003644	2B	348088580	0
T003644	2D	289159216	0
T003645	2A	329696283	0
T003645	2B	306896901	0
T003645	2D	286668513	0
T003646	2A	332023392	0
T003646	2B	367683323	0
T003646	2D	274852728	0
T003647	2A	334594390	0
T003647	2B	326678653	0
T003647	2D	280652282	0
T003648	2A	334887901	0
T003648	2B	310936547	0
T003648	2D	245534945	0
T003649	2A	335394529	0
T003649	2B	317758299	0
T003649	2D	269738112	0
T003651	2A	335832139	0
T003651	7B	105258112	0
T003651	5D	6182462	2.53
T003652	2A	337666978	0
T003652	7B	32048158	0
T003652	3D	442365002	0.28
T003653	2A	338519790	0
T003653	7B	374486537	0.04
T003653	7D	379061250	0
T003654	2A	338546599	0
T003654	7B	374529910	0.04
T003654	7D	379091140	0
T003655	2A	341927846	0
T003655	2B	314779360	0
T003655	2D	282927919	0
T003656	2A	342544978	0
T003656	2B	368338008	0
T003656	2D	291954656	0
T003657	2A	342647517	0
T003657	2B	368413783	0
T003657	2D	291992295	0
T003658	2A	346207458	0
T003658	2B	350304542	0
T003658	2D	270477408	0
T003659	2A	348091476	0
T003659	2B	316050304	0
T003659	2D	288614036	0
T003660	2A	352437707	0
T003660	2B	273736953	0
T003660	2D	267705111	0
T003661	2A	353475914	0
T003661	2B	312192233	0
T003661	2D	275948426	0
T003662	2A	355457691	0
T003662	2B	366837114	0
T003662	2D	231599983	0
T003663	2A	356701081	0
T003663	2B	321701368	0
T003663	2D	285343213	0
T003664	2A	358948890	0
T003664	2B	272763379	0
T003664	2D	277950840	0
T003669	2A	360870089	0
T003669	2B	355388177	0
T003669	2D	293859649	0
T003670	2A	361383116	0
T003670	2B	354877747	0
T003670	2D	294475388	0
T003672	2A	362444338	0
T003672	2B	353575647	0
T003672	2D	295165066	0
T003673	2A	365284972	0
T003673	2B	368614819	0
T003673	2D	292289611	0
T003674	2A	367584182	0
T003674	2B	368308226	0
T003674	2D	291858665	0
T003675	2A	367648828	0
T003675	2B	366017920	0
T003675	2D	296366464	0
T003676	2A	369202998	0
T003676	5B	441527241	0.25
T003676	5D	371633641	0
T003678	2A	369812910	0
T003678	2B	364319001	0
T003678	2D	297294620	0
T003683	2A	373420111	0
T003683	2B	355886063	0
T003683	2D	299370390	0
T003684	2A	373869653	0
T003684	2B	358674130	0
T003684	2D	299525695	0
T003685	2A	374593790	0
T003685	2B	358529886	0
T003685	2D	299530488	0
T003686	2A	374719902	0
T003686	2B	371562647	0
T003686	2D	299551423	0
T003687	2A	376078562	0
T003687	2B	371166375	0
T003687	2D	299889099	0
T003689	2A	376109673	0
T003689	2B	371156866	0
T003689	2D	299897455	0
T003690	2A	377131522	0
T003690	2B	358767350	0
T003690	2D	300883478	0
T003693	2A	378851769	0
T003693	2B	356595655	0
T003693	2D	301818371	0
T003694	2A	378856217	0
T003694	2B	356599713	0
T003694	2D	301822283	0
T003695	2A	379117556	0
T003695	2B	357915182	0
T003695	2D	302244133	0
T003696	2A	379155101	0
T003696	2B	357921234	0
T003696	2D	302250386	0
T003697	2A	379735297	0
T003697	2B	358048671	0
T003697	2D	302426132	0
T003698	2A	380745798	0
T003698	2B	358333826	0
T003698	2D	302777995	0
T003699	2A	381503314	0
T003699	2B	372089061	0
T003699	2D	303514807	0
T003700	2A	382809118	0
T003700	2B	373303539	0
T003700	2D	304642712	0
T003701	2A	382817027	0
T003701	2B	373311451	0
T003701	2D	304658817	0
T003702	2A	383604316	0
T003702	2B	373488991	0
T003702	2D	304971734	0
T003703	2A	383608571	0
T003703	2B	373492477	0
T003703	2D	304992860	0
T003704	2A	383612832	0
T003704	2B	373498018	0
T003704	2D	304996478	0
T003705	2A	384331014	0
T003705	2B	373747278	0
T003705	2D	305506100	0
T003706	2A	384340545	0
T003706	2B	373756442	0
T003706	2D	305515551	0
T003707	2A	384884353	0
T003707	2B	373993465	0
T003707	2D	305908000	0
T003708	2A	384892940	0
T003708	2B	373999276	0
T003708	2D	305914532	0
T003709	2A	385005475	0
T003709	2B	374212701	0
T003709	2D	306250569	0
T003710	2A	385447183	0
T003710	2B	374261328	0
T003710	2D	306342836	0
T003711	2A	385977129	0
T003711	2B	374680235	0
T003711	2D	306485544	0
T003712	2A	386057729	0
T003712	2B	374685965	0
T003712	2D	306492105	0
T003713	2A	386295125	0
T003713	2B	374802273	0
T003713	2D	306531020	0
T003714	2A	387040912	0
T003714	2B	361286667	0
T003714	2D	306563042	0
T003715	2A	387087445	0
T003715	2B	361127597	0
T003715	2D	306628960	0
T003716	2A	387640999	0
T003716	2B	360982045	0
T003716	2D	307021816	0
T003717	2A	387776432	0
T003717	2B	360482071	0
T003717	2D	307156157	0
T003718	2A	388469204	0
T003718	2B	360350204	0
T003718	2D	307533067	0
T003719	2A	388679712	0
T003719	2B	359934678	0
T003719	2D	307858127	0
T003723	2A	390883646	0
T003723	2B	396191913	0.07
T003723	2D	326457838	0.07
T003724	2A	390888262	0
T003724	2B	396176394	0.07
T003724	2D	326401296	0.07
T003725	2A	391357159	0
T003725	2B	395809038	0.07
T003725	2D	326351156	0.07
T003726	2A	391872055	0
T003726	2B	395543677	0.07
T003726	2D	326219040	0.07
T003727	2A	392450066	0
T003727	2B	394951749	0.07
T003727	2D	325759862	0.03
T003728	2A	392456027	0
T003728	2B	394944993	0.07
T003728	2D	325750688	0.03
T003729	2A	392726773	0
T003729	2B	394362167	0.07
T003729	2D	325362516	0.03
T003730	2A	392855706	0
T003730	2B	394318146	0.07
T003730	2D	325322787	0.03
T003731	2A	393341873	0
T003731	2B	393857545	0.07
T003731	2D	324860676	0.04
T003733	2A	394022701	0
T003733	2B	393463234	0.07
T003733	2D	324593288	0.04
T003734	2A	394381914	0
T003734	2B	393186928	0.07
T003734	2D	324347025	0.04
T003735	2A	394622569	0
T003735	2B	392893998	0.1
T003735	2D	324217714	0.04
T003736	2A	406663131	0
T003736	2B	391948977	0
T003736	2D	323746977	0.03
T003737	2A	406714356	0
T003737	2B	391773595	0
T003737	2D	323657221	0.03
T003738	2A	406767565	0
T003738	2B	391770186	0
T003738	2D	323648816	0.03
T003739	2A	406772895	0
T003739	2B	391764007	0
T003739	2D	323643665	0.03
T003740	2A	407373580	0
T003740	2B	390943971	0
T003740	2D	323091282	0.03
T003741	2A	408081454	0
T003741	2B	390809300	0
T003741	2D	322862036	0.03
T003742	2A	408088211	0
T003742	2B	390804549	0
T003742	2D	322857299	0.03
T003744	2A	409437859	0
T003744	2B	390364121	0
T003744	2D	322123700	0.03
T003745	2A	409640886	0
T003745	2B	390117001	0
T003745	2D	321913560	0.03
T003746	2A	410283128	0
T003746	2B	389465260	0
T003746	2D	321772516	0.03
T003747	2A	410690579	0
T003747	2B	388948532	0
T003747	2D	320494133	0
T003748	2A	410861589	0
T003748	2B	388502808	0
T003748	2D	320252733	0
T003749	2A	411089702	0
T003749	2B	388118227	0
T003749	2D	320179073	0
T003750	2A	411124844	0
T003750	2B	388104860	0
T003750	2D	320160570	0
T003751	2A	411946855	0
T003751	2B	387702073	0
T003751	2D	318913965	0.01
T003752	2A	412033887	0
T003752	2B	387202536	0
T003752	2D	318818997	0.01
T003753	2A	412371357	0
T003753	2B	387152809	0
T003753	2D	318715296	0.01
T003754	2A	412473180	0
T003754	2B	387106282	0
T003754	2D	318565389	0.01
T003756	2A	412513946	0
T003756	2B	387073660	0
T003756	2D	318550535	0.01
T003757	2A	413074062	0
T003757	2B	386593705	0
T003757	2D	318507842	0.01
T003758	2A	413323825	0
T003758	2B	386314781	0
T003758	2D	318338113	0.01
T003759	2A	413330581	0
T003759	2B	386308612	0
T003759	2D	318331358	0.01
T003760	2A	413337731	0
T003760	2B	386287218	0
T003760	2D	318324464	0.01
T003762	2A	413488659	0
T003762	2B	385889496	0
T003762	2D	318248829	0.01
T003763	2A	414500351	0
T003763	2B	385773009	0
T003763	2D	318078603	0.01
T003764	2A	414985751	0
T003764	2B	385573027	0
T003764	2D	317951675	0.02
T003765	2A	414991724	0
T003765	2B	385566316	0
T003765	2D	317945891	0.02
T003766	2A	415063061	0
T003766	2B	385561625	0
T003766	2D	317941629	0.02
T003767	2A	416922399	0
T003767	2B	385196596	0
T003767	2D	317590373	0.02
T003768	2A	417746150	0
T003768	2B	384749051	0
T003768	2D	317264740	0.02
T003769	2A	418398444	0
T003769	2B	384674589	0
T003769	2D	316655995	0.03
T003770	2A	418800914	0
T003770	2B	384399234	0
T003770	2D	316325632	0.03
T003772	2A	418822011	0
T003772	2B	384342153	0
T003772	2D	316287425	0.03
T003773	2A	418973418	0
T003773	2B	384184239	0
T003773	2D	316274948	0.03
T003774	2A	418983999	0
T003774	2B	384109959	0
T003774	2D	316268557	0.03
T003775	2A	419029813	0
T003775	2B	384037684	0
T003775	2D	316124545	0.03
T003776	2A	419201113	0
T003776	2B	383562359	0
T003776	2D	315862826	0.02
T003777	2A	419468716	0
T003777	2B	383367391	0
T003777	2D	315492258	0.02
T003778	2A	420226683	0
T003778	2B	383057436	0
T003778	2D	315115405	0.02
T003779	2A	420411006	0
T003779	2B	382911094	0
T003779	2D	315044916	0.02
T003780	2A	421070214	0
T003780	2B	382593618	0
T003780	2D	314495205	0.01
T003782	2A	422096961	0
T003782	2B	381917798	0
T003782	2D	314079286	0.01
T003783	2A	422784396	0
T003783	2B	381519924	0
T003783	2D	313811325	0.01
T003784	2A	423207468	0
T003784	2B	381296783	0
T003784	2D	313635335	0.01
T003785	2A	423753111	0
T003785	2B	381236131	0
T003785	2D	313464820	0.01
T003786	2A	423846460	0
T003786	2B	380501590	0
T003786	2D	313221246	0.01
T003787	2A	424164427	0
T003787	2B	380308566	0
T003787	2D	313028059	0.01
T003788	2A	424443745	0
T003788	2B	380259266	0
T003788	2D	312448018	0.02
T003789	2A	425810006	0
T003789	2B	379832912	0
T003789	2D	312063732	0.02
T003790	2A	425869720	0
T003790	2B	379881086	0
T003790	2D	312026836	0.02
T003791	2A	425899545	0
T003791	2B	379963313	0
T003791	2D	312017859	0.02
T003792	2A	426378758	0
T003792	2B	362020346	0
T003792	2D	310302990	0
T003793	2A	428909995	0
T003793	2B	361424475	0
T003793	2D	311717254	0.01
T003794	2A	429718172	0
T003794	2B	362693331	0
T003794	2D	309577646	0
T003795	2A	430706682	0
T003795	2B	359132547	0
T003795	2D	309063601	0
T003796	2A	430952928	0
T003796	2B	359312974	0
T003796	2D	308984423	0
T003797	2A	431044647	0
T003797	2B	396339967	0.07
T003797	2D	326737040	0.07
T003798	2A	431079163	0
T003798	2B	396404590	0.07
T003798	2D	326786394	0.07
T003800	2A	432581353	0
T003800	2B	396927104	0.07
T003800	2D	327614562	0.08
T003801	2A	432592214	0
T003801	2B	396957437	0.07
T003801	2D	327623631	0.08
T003802	2A	433625982	0
T003802	2B	397248085	0.07
T003802	2D	327961873	0.08
T003803	2A	434568459	0
T003803	2B	397438322	0.07
T003803	2D	328352193	0.08
T003805	2A	434985369	0
T003805	2B	397605563	0.07
T003805	2D	328469734	0.08
T003806	2A	435578797	0
T003806	2B	397920212	0.07
T003806	2D	329149127	0.08
T003807	2A	436721039	0
T003807	2B	398394913	0.03
T003807	2D	329858621	0.08
T003808	2A	437160843	0
T003808	2B	398528812	0.03
T003808	2D	330214627	0.08
T003809	2A	437509634	0
T003809	2B	398706326	0.03
T003809	2D	330489631	0.08
T003810	2A	437969432	0
T003810	2B	399338515	0.03
T003810	2D	330737570	0.08
T003811	2A	437976500	0
T003811	2B	399354228	0.03
T003811	2D	330751726	0.08
T003812	2A	438300179	0
T003812	2B	399707756	0.03
T003812	2D	331179114	0.08
T003813	2A	438713381	0
T003813	2B	399823398	0.03
T003813	2D	331608997	0.08
T003814	2A	439200357	0
T003814	2B	399934743	0.03
T003814	2D	331738252	0.08
T003815	2A	439398152	0
T003815	2B	399941945	0.03
T003815	2D	331760468	0.08
T003817	2A	440927725	0
T003817	2B	400624741	0
T003817	2D	332516618	0.12
T003818	2A	443645467	0
T003818	2B	401815913	0
T003818	2D	333647232	0.16
T003819	2A	444624635	0
T003819	2B	402218931	0.03
T003819	2D	334042195	0.23
T003820	2A	444791607	0
T003820	2B	402372590	0.03
T003820	2D	334090340	0.23
T003821	2A	445334010	0
T003821	2B	402677241	0.03
T003821	2D	334315441	0.23
T003822	2A	445372672	0
T003822	2B	402689534	0.03
T003822	2D	334324858	0.23
T003823	2A	445714324	0
T003823	2B	403088728	0.08
T003823	2D	335120321	1.03
T003824	2A	445761422	0
T003824	2B	403109636	0.08
T003824	2D	335133424	1.03
T003825	2A	446020116	0
T003825	2B	403562065	0.08
T003825	2D	335547209	1.03
T003826	2A	446068154	0
T003826	2B	403698505	0.08
T003826	2D	335685812	1.03
T003828	2A	446670194	0
T003828	2B	404165169	0.08
T003828	2D	336510488	0
T003829	2A	447005025	0
T003829	2B	404205989	0.08
T003829	2D	336736062	0
T003830	2A	447147867	0
T003830	2B	404419418	0.08
T003830	2D	336967860	0
T003831	2A	447908601	0
T003831	2B	404744334	0.08
T003831	2D	337396157	0
T003832	2A	447994792	0
T003832	2B	405229716	0.08
T003832	2D	337849736	0
T003833	2A	448153895	0
T003833	2B	405263207	0.08
T003833	2D	337923893	0
T003835	2A	448573810	0
T003835	2B	405650829	0.08
T003835	2D	338697367	0
T003836	2A	449274807	0
T003836	2B	406883824	0.08
T003836	2D	341697174	0
T003837	2A	450535558	0
T003837	2B	406541170	0.08
T003837	2D	340695628	0
T003838	2A	450885669	0
T003838	2B	406448916	0.08
T003838	2D	340594365	0
T003839	2A	451006921	0
T003839	2B	406109311	0.08
T003839	2D	340273352	0
T003840	2A	451024278	0
T003840	2B	406083986	0.08
T003840	2D	340260361	0
T003841	2A	451560895	0
T003841	2B	405756039	0.08
T003841	2D	339378801	0
T003842	2A	451812483	0
T003842	2B	407234666	0.08
T003842	2D	342101518	0
T003843	2A	452590417	0
T003843	2B	407910743	0.08
T003843	2D	342485352	0
T003844	2A	452791204	0
T003844	2B	408089180	0
T003844	2D	342567220	0
T003845	2A	454691902	0.14
T003845	2B	408725629	0
T003845	2D	343556852	0
T003846	2A	454741729	0.14
T003846	2B	408737138	0
T003846	2D	343674268	0
T003847	2A	455346122	0.13
T003847	2B	409337452	0
T003847	2D	344291996	0
T003848	2A	455481403	0.13
T003848	2B	409400822	0
T003848	2D	344303344	0
T003849	2A	455493900	0.13
T003849	2B	409663631	0
T003849	2D	344338402	0
T003850	2A	456102464	0.13
T003850	2B	410062512	0.02
T003850	2D	344798102	0
T003851	2A	456486479	0.13
T003851	2B	410173541	0.02
T003851	2D	344961179	0
T003852	2A	456497843	0.13
T003852	2B	410183642	0.02
T003852	2D	344971299	0
T003853	2A	456749352	0.13
T003853	2B	410359274	0.02
T003853	2D	345078284	0
T003854	2A	457220011	0.14
T003854	2B	410941439	0.02
T003854	2D	345246760	0
T003855	2A	457221743	0.14
T003855	2B	410943101	0.02
T003855	2D	345248186	0
T003856	2A	457917493	0.14
T003856	2B	411531777	0.02
T003856	2D	345853229	0
T003857	2A	457937814	0.14
T003857	2B	411497724	0.02
T003857	2D	345833169	0
T003858	2A	457943020	0.14
T003858	2B	411492164	0.02
T003858	2D	345828828	0
T003859	2A	458052528	0.15
T003859	2B	411142022	0.02
T003859	2D	345625412	0
T003860	2A	458670441	0.15
T003860	2B	411001155	0.02
T003860	2D	345519181	0
T003861	2A	459800215	0.13
T003861	2B	412058229	0
T003861	2D	346089471	0
T003862	2A	459928638	0.13
T003862	3B	783873180	0.51
T003862	3D	587099358	1.28
T003864	2A	460905345	0.14
T003864	2B	412405303	0
T003864	2D	346581443	0
T003866	2A	461390001	0.13
T003866	2B	412990851	0
T003866	2D	347792914	0.03
T003867	2A	461414530	0.13
T003867	2B	413063159	0
T003867	2D	347808546	0.03
T003868	2A	461495599	0.13
T003868	2B	413079973	0
T003868	2D	347814006	0.03
T003869	2A	461698493	0.13
T003869	2B	413451216	0
T003869	2D	348194621	0.03
T003871	2A	463254081	0
T003871	2B	414075320	0
T003871	2D	348594563	0.03
T003873	2A	464168295	0
T003873	2B	415056882	0
T003873	2D	349005499	0.03
T003874	2A	464855766	0
T003874	2B	415315217	0
T003874	2D	349560873	0.03
T003875	2A	465552707	0
T003875	2B	415994498	0
T003875	2D	349727972	0.03
T003876	2A	465555484	0
T003876	2B	415990338	0
T003876	2D	349733172	0.03
T003877	2A	467223236	0
T003877	2B	415446092	0
T003877	2D	350038735	0.07
T003878	2A	467232324	0
T003878	2B	415357521	0
T003878	2D	350062002	0.07
T003879	2A	467693659	0
T003879	2B	416505063	0
T003879	2D	350601356	0.07
T003880	2A	468296902	0
T003880	2B	416823014	0
T003880	2D	350751338	0.07
T003881	2A	468495836	0
T003881	2B	416872423	0
T003881	2D	350794663	0.07
T003882	2A	468499563	0
T003882	2B	416876051	0
T003882	2D	350798055	0.07
T003884	2A	468534897	0
T003884	2B	417082307	0
T003884	2D	351058627	0.07
T003885	2A	469123316	0
T003885	2B	417644833	0
T003885	2D	351370275	0.07
T003887	2A	469462623	0
T003887	2B	417798874	0
T003887	2D	351399216	0.07
T003888	2A	469789728	0
T003888	2B	418269268	0
T003888	2D	351972611	0.07
T003889	2A	469811681	0
T003889	2B	418277527	0
T003889	2D	351982391	0.07
T003890	2A	470241039	0
T003890	2B	418673140	0
T003890	2D	352208416	0.07
T003891	2A	470431840	0
T003891	2B	418777277	0
T003891	2D	352625562	0.07
T003892	2A	470640216	0
T003892	2B	418949062	0
T003892	2D	352705217	0.07
T003893	2A	470649368	0
T003893	2B	418960179	0
T003893	2D	352765241	0.07
T003894	2A	471005503	0
T003894	2B	419322168	0
T003894	2D	352905111	0.07
T003895	2A	471013510	0
T003895	2B	419503279	0
T003895	2D	352913735	0.07
T003896	2A	471253315	0
T003896	2B	419615370	0
T003896	2D	353068619	0.07
T003897	2A	471515613	0
T003897	2B	419627083	0
T003897	2D	353157532	0.07
T003898	2A	471817353	0
T003898	2B	420203613	0
T003898	2D	353351129	0.07
T003899	2A	473409243	0
T003899	2B	421084521	0
T003899	2D	354320799	0.09
T003900	2A	473600861	0
T003900	2B	421247488	0
T003900	2D	354379447	0.09
T003901	2A	473643648	0
T003901	2B	421258460	0
T003901	2D	354390455	0.09
T003903	2A	474312999	0
T003903	2B	421710493	0
T003903	2D	354745930	0.09
T003904	2A	474739318	0
T003904	2B	422235210	0
T003904	2D	354779255	0.09
T003905	2A	474790974	0
T003905	2B	422503084	0
T003905	2D	354962396	0.09
T003906	2A	475582483	0
T003906	2B	423098152	0
T003906	2D	355450026	0.07
T003907	2A	475812332	0
T003907	2B	423345308	0
T003907	2D	355630345	0.07
T003908	2A	475874053	0
T003908	2B	423662084	0
T003908	2D	355680705	0.07
T003909	2A	475879844	0
T003909	2B	423668274	0
T003909	2D	355686714	0.07
T003910	2A	476220662	0
T003910	2B	423830615	0
T003910	2D	355980954	0.07
T003912	2A	476399749	0
T003912	2B	423907406	0
T003912	2D	356029937	0.07
T003913	2A	477005904	0
T003913	2B	424329575	0
T003913	2D	356530000	0.07
T003914	2A	478760522	0
T003914	2B	425351309	0
T003914	2D	357699681	0
T003918	2A	478913754	0
T003918	2B	425447492	0
T003918	2D	357979221	0
T003919	2A	480649839	0
T003919	2B	425796075	0
T003919	2D	358135746	0
T003920	2A	481807870	0
